short_id,openalex_id,publication_year,publication_date,title,doi,source,type,cited_by_count,pdf_status,pdf_url,fulltext_screen_status,fulltext_exclusion_reason,low_baseline_arousal_class,repeated_use_class,habituation_class,eligibility_tier,extracted_evidence_status,batch_id,notes,last_updated_utc
W2141460918,https://openalex.org/W2141460918,2012,2012-12-22,American Medical Society for Sports Medicine Position Statement,https://doi.org/10.1097/jsm.0b013e31827f5f93,Clinical Journal of Sport Medicine,article,311,downloaded,https://doi.org/10.1097/jsm.0b013e31827f5f93,exclude,not_primary_study_or_high_value_review,,,,,not_applicable,B009,triage:B009; conf=0.75; method=pypdf; doi=no; title_match=1.00; manual_qa=B009_final,2026-02-14T16:27:00+00:00
W2149873617,https://openalex.org/W2149873617,2012,2012-09-01,"Shift work: health, performance and safety problems, traditional countermeasures, and innovative management strategies to reduce circadian misalignment",https://doi.org/10.2147/nss.s10372,Nature and Science of Sleep,article,167,downloaded,https://www.dovepress.com/getfile.php?fileID=14079,include,,AX_review_or_mixed_population,,,T2_context,todo,B009,triage:B009; conf=0.95; method=pypdf; doi=yes; title_match=1.00; manual_qa=B009_final; note=narrative_review_shift_work_countermeasures_light_dark_scheduling,2026-02-14T16:27:00+00:00
W2171543314,https://openalex.org/W2171543314,2012,2012-01-01,"Effects of mindful-attention and compassion meditation training on amygdala response to emotional stimuli in an ordinary, non-meditative state",https://doi.org/10.3389/fnhum.2012.00292,Frontiers in Human Neuroscience,article,434,downloaded,https://www.frontiersin.org/articles/10.3389/fnhum.2012.00292/pdf,exclude,outcome_not_tonic_arousal_or_vigilance,,,,,not_applicable,B009,triage:B009; conf=0.85; method=pypdf; doi=yes; title_match=1.00; manual_qa=B009_final,2026-02-14T16:27:00+00:00
W222021296,https://openalex.org/W222021296,2012,2012-01-01,"Effect of caffeine supplementation on metabolism and physical and cognitive function in female intermittent games players : a thesis presented in partial fulfilment for the requirements of a Master of Science in Human Nutrition at Massey University, Auckland, New Zealand",,,dissertation,0,downloaded,http://hdl.handle.net/10179/3755,exclude,wrong_domain,,,,,not_applicable,B009,triage:B009; conf=0.75; method=pypdf; doi=no; title_match=1.00; manual_qa=B009_final; note=caffeine_thesis_sport_performance,2026-02-14T16:27:00+00:00
W2313772295,https://openalex.org/W2313772295,2012,2012-09-10,Influence of physical activity and acute exercise on cognitive performance and saliva testosterone in preadolescent school children,https://doi.org/10.3402/ejpt.v3i0.19329,European journal of psychotraumatology,article,3,unresolved,https://doi.org/10.3402/ejpt.v3i0.19329,exclude,full_text_unavailable,,,,,not_applicable,B009,triage:B009; conf=0.65; method=pypdf; doi=no; title_match=0.92; manual_qa=B009_final; pdf_mismatch=boris_portal_guidelines_moved_to_trash,2026-02-14T16:27:00+00:00
W1968071531,https://openalex.org/W1968071531,2011,2011-07-08,Response of the Human Circadian System to Millisecond Flashes of Light,https://doi.org/10.1371/journal.pone.0022078,PLoS ONE,article,86,downloaded,https://journals.plos.org/plosone/article/file?id=10.1371/journal.pone.0022078&type=printable,include,,A4_general_adults_unscreened,D0_acute_only,H0_not_tested,T2_context,todo,B009,triage:B009; conf=0.95; method=pypdf; doi=yes; title_match=1.00; manual_qa=B009_final; note=millisecond_light_flashes_acute_alerting_effects_EEG,2026-02-14T16:27:00+00:00
W1971813517,https://openalex.org/W1971813517,2011,2011-05-10,Dehydration Influences Mood and Cognition: A Plausible Hypothesis?,https://doi.org/10.3390/nu3050555,Nutrients,review,92,downloaded,https://www.mdpi.com/2072-6643/3/5/555/pdf?version=1305036984,exclude,wrong_domain,,,,,not_applicable,B009,triage:B009; conf=0.95; method=pypdf; doi=yes; title_match=1.00; manual_qa=B009_final,2026-02-14T16:27:00+00:00
W1972387175,https://openalex.org/W1972387175,2011,2011-05-09,Neurochemical and Neuropharmacological Aspects of Circadian Disruptions: An Introduction to Asynchronization,https://doi.org/10.2174/157015911795596522,Current Neuropharmacology,article,28,downloaded,http://www.eurekaselect.com/article/19388,exclude,population_not_adult,,,,,not_applicable,B009,triage:B009; conf=0.75; method=pypdf; doi=no; title_match=1.00; manual_qa=B009_final,2026-02-14T16:27:00+00:00
W1981621779,https://openalex.org/W1981621779,2011,2011-05-18,Brief Morning Exposure to Bright Light Improves Subjective Symptoms and Performance in Nurses with Rapidly Rotating Shifts,https://doi.org/10.1539/joh.l10118,Journal of Occupational Health,article,42,downloaded,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1539/joh.L10118,include,,A2_structural_proxy_low_arousal,D3_repeated_monthplus,H0_not_tested,T1_core,qa_passed,B009,triage:B009; conf=0.75; method=pypdf; doi=no; title_match=1.00; manual_qa=B009_final; note=bright_light_10min_workday_mornings_randomized_crossover_1mo_KSS_performance; extract:E001; qa:E001_pass; evidence_rows=4,2026-02-14T18:22:02+00:00
W2111834333,https://openalex.org/W2111834333,2011,2011-08-01,Physical activity and mental health in children and adolescents: a review of reviews,https://doi.org/10.1136/bjsports-2011-090185,British Journal of Sports Medicine,review,2282,downloaded,https://vuir.vu.edu.au/29912/1/Mental%20health%20review%20of%20reviews%20%28BJSM%202011%29%20%28IR%2025-1-16%29.pdf,exclude,population_not_adult,,,,,not_applicable,B009,triage:B009; conf=0.75; method=pypdf; doi=yes; title_match=1.00; manual_qa=B009_final,2026-02-14T16:27:00+00:00
W2128384646,https://openalex.org/W2128384646,2011,2011-04-07,Weekend sleep intervention for workers with habitually short sleep periods,https://doi.org/10.5271/sjweh.3162,Scandinavian Journal of Work Environment & Health,article,62,downloaded,https://www.sjweh.fi/download.php?abstract_id=3162&file_nro=1,include,,A2_structural_proxy_low_arousal,D1_repeated_short,H0_not_tested,T1_core,qa_passed,B009,triage:B009; conf=0.95; method=pypdf; doi=yes; title_match=1.00; manual_qa=B009_final; note=weekend_sleep_extension_3wk_counterbalanced_crossover_PVT_Mon_Thu; extract:E002; qa:E002_pass; evidence_rows=4,2026-02-14T18:41:02+00:00
W2138866872,https://openalex.org/W2138866872,2011,2011-01-01,Cardiovascular and Coordination Training Differentially Improve Cognitive Performance and Neural Processing in Older Adults,https://doi.org/10.3389/fnhum.2011.00026,Frontiers in Human Neuroscience,article,419,downloaded,https://www.frontiersin.org/articles/10.3389/fnhum.2011.00026/pdf,exclude,outcome_not_tonic_arousal_or_vigilance,,,,,not_applicable,B009,triage:B009; conf=0.85; method=pypdf; doi=yes; title_match=1.00; manual_qa=B009_final,2026-02-14T16:27:00+00:00
W2151148167,https://openalex.org/W2151148167,2011,2011-06-07,Mild dehydration impairs cognitive performance and mood of men,https://doi.org/10.1017/s0007114511002005,British Journal Of Nutrition,article,293,downloaded,https://www.cambridge.org/core/services/aop-cambridge-core/content/view/3388AB36B8DF73E844C9AD19271A75BF/S0007114511002005a.pdf/div-class-title-mild-dehydration-impairs-cognitive-performance-and-mood-of-men-div.pdf,exclude,wrong_domain,,,,,not_applicable,B009,triage:B009; conf=0.95; method=pypdf; doi=yes; title_match=1.00; manual_qa=B009_final; note=dehydration_stressor_not_arousal_optimization,2026-02-14T16:27:00+00:00
W2165105591,https://openalex.org/W2165105591,2011,2011-02-01,The effects of physical activity on attention deficit hyperactivity disorder symptoms: The evidence,https://doi.org/10.1016/j.ypmed.2011.01.022,Preventive Medicine,review,197,downloaded,http://libres.uncg.edu/ir/uncg/f/J_Labban_Effects_2011.pdf,exclude,wrong_domain,,,,,not_applicable,B009,triage:B009; conf=0.75; method=pypdf; doi=yes; title_match=1.00; manual_qa=B009_final,2026-02-14T16:27:00+00:00
W29742118,https://openalex.org/W29742118,2011,2011-12-01,Who Gets Represented,https://doi.org/10.1371/journal.pone.0194705,Russell Sage Foundation eBooks,book,47,downloaded,http://www.gbv.de/dms/sub-hamburg/631076670.pdf,exclude,wrong_domain,,,,,not_applicable,B009,triage:B009; conf=0.75; method=pypdf; doi=no; title_match=1.00; manual_qa=B009_final,2026-02-14T16:27:00+00:00
W1514696983,https://openalex.org/W1514696983,2010,2010-04-14,Chronic Caffeine Consumption Prevents Memory Disturbance in Different Animal Models of Memory Decline,https://doi.org/10.3233/jad-2010-1408,Journal of Alzheimer s Disease,review,227,downloaded,https://content.iospress.com:443/download/journal-of-alzheimers-disease/jad01408?id=journal-of-alzheimers-disease%2Fjad01408,exclude,wrong_domain,,,,,not_applicable,B009,triage:B009; conf=0.95; method=pypdf; doi=yes; title_match=1.00; manual_qa=B009_final,2026-02-14T16:27:00+00:00
W1563640261,https://openalex.org/W1563640261,2010,2010-04-14,"Caffeine, Mental Health, and Psychiatric Disorders",https://doi.org/10.3233/jad-2010-1378,Journal of Alzheimer s Disease,review,226,downloaded,https://content.iospress.com:443/download/journal-of-alzheimers-disease/jad01378?id=journal-of-alzheimers-disease%2Fjad01378,exclude,wrong_domain,,,,,not_applicable,B009,triage:B009; conf=0.95; method=pypdf; doi=yes; title_match=1.00; manual_qa=B009_final,2026-02-14T16:27:00+00:00
W1716466693,https://openalex.org/W1716466693,2010,2010-04-14,Caffeine and Cognition in Functional Magnetic Resonance Imaging,https://doi.org/10.3233/jad-2010-1417,Journal of Alzheimer s Disease,review,68,unresolved,https://content.iospress.com:443/download/journal-of-alzheimers-disease/jad01417?id=journal-of-alzheimers-disease%2Fjad01417,exclude,full_text_unavailable,,,,,not_applicable,B009,triage:B009; conf=0.65; method=pypdf; doi=no; title_match=0.67; manual_qa=B009_final; pdf_mismatch=UDE_international_researchers_guide_moved_to_trash,2026-02-14T16:27:00+00:00
W2047820724,https://openalex.org/W2047820724,2010,2010-12-22,"The biological control of voluntary exercise, spontaneous physical activity and daily energy expenditure in relation to obesity: human and rodent perspectives",https://doi.org/10.1242/jeb.048397,Journal of Experimental Biology,review,446,downloaded,https://journals.biologists.com/jeb/article-pdf/214/2/206/1276561/206.pdf,exclude,wrong_domain,,,,,not_applicable,B009,triage:B009; conf=0.85; method=pypdf; doi=yes; title_match=1.00; manual_qa=B009_final,2026-02-14T16:27:00+00:00
W2066277271,https://openalex.org/W2066277271,2010,2010-03-25,Dehydration affects brain structure and function in healthy adolescents,https://doi.org/10.1002/hbm.20999,Human Brain Mapping,article,178,downloaded,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/hbm.20999?download=true,exclude,population_not_adult,,,,,not_applicable,B010,triage:B010; conf=0.85; method=pypdf; doi=yes; title_match=1.00; manual_qa=B010_final; note=dehydration_adolescents,2026-02-14T16:57:26+00:00
W2141496046,https://openalex.org/W2141496046,2010,2010-01-01,Shift work: coping with the biological clock,https://doi.org/10.1093/occmed/kqp162,Occupational Medicine,review,297,unresolved,https://academic.oup.com/occmed/article-pdf/60/1/10/4242382/kqp162.pdf,exclude,full_text_unavailable,,,,,not_applicable,B010,triage:B010; conf=0.75; method=pypdf; doi=no; title_match=1.00; manual_qa=B010_final; note=pdf_mismatch=Stag_Hill_Campus_map_moved_to_trash,2026-02-14T16:57:26+00:00
W2147870248,https://openalex.org/W2147870248,2010,2010-04-14,Is Caffeine a Cognitive Enhancer?,https://doi.org/10.3233/jad-2010-091315,Journal of Alzheimer s Disease,review,403,downloaded,https://content.iospress.com:443/download/journal-of-alzheimers-disease/jad091315?id=journal-of-alzheimers-disease%2Fjad091315,include,,AX_review_or_mixed_population,,,T2_context,todo,B010,triage:B010; conf=0.95; method=pypdf; doi=yes; title_match=1.00; manual_qa=B010_final; note=caffeine_cognition_review_with_withdrawal_dependence,2026-02-14T16:57:26+00:00
W2155896028,https://openalex.org/W2155896028,2010,2010-05-11,Caffeine for the prevention of injuries and errors in shift workers,https://doi.org/10.1002/14651858.cd008508,Cochrane Database of Systematic Reviews,review,129,downloaded,https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD008508/pdf/full,include,,AX_review_or_mixed_population,,,T2_context,todo,B010,triage:B010; conf=0.95; method=pypdf; doi=yes; title_match=1.00; manual_qa=B010_final; note=systematic_review_cochrane_caffeine_shift_workers,2026-02-14T16:57:26+00:00
W2156162584,https://openalex.org/W2156162584,2010,2010-01-01,The effect of chinese yuanji-dance on dynamic balance and the associated attentional demands in elderly adults.,,PubMed,article,16,downloaded,https://www.ncbi.nlm.nih.gov/pmc/articles/3737964,exclude,outcome_not_tonic_arousal_or_vigilance,,,,,not_applicable,B010,triage:B010; conf=0.75; method=pypdf; doi=no; title_match=1.00; manual_qa=B010_final; note=balance_dual_task_not_arousal,2026-02-14T16:57:26+00:00
W2170716396,https://openalex.org/W2170716396,2010,2010-02-11,A cognitive deficit induced in rats by chronic intermittent cold stress is reversed by chronic antidepressant treatment,https://doi.org/10.1017/s1461145710000039,The International Journal of Neuropsychopharmacology,article,66,downloaded,https://academic.oup.com/ijnp/article-pdf/13/8/997/2423053/13-8-997.pdf,exclude,wrong_domain,,,,,not_applicable,B010,triage:B010; conf=0.85; method=pypdf; doi=yes; title_match=1.00; manual_qa=B010_final; note=non_human_rat_cold_stress,2026-02-14T16:57:26+00:00
W4237499249,https://openalex.org/W4237499249,2010,2010-06-22,Heart Rate Variability (HRV) biofeedback: A new training approach for operator’s performance enhancement,https://doi.org/10.3926/jiem.2010.v3n1.p176-198,Journal of Industrial Engineering and Management,article,39,downloaded,http://www.jiem.org/index.php/jiem/article/download/135/57,include,,A4_general_adults_unscreened,D2_repeated_weekplus,H0_not_tested,T2_context,qa_passed,B010,triage:B010; conf=0.95; method=pypdf; doi=yes; title_match=1.00; manual_qa=B010_final; note=hrv_biofeedback_training_operator_performance_3wks; extract:E005; qa:E005_pass; evidence_rows=3,2026-02-14T21:17:01.728524Z
W1570708626,https://openalex.org/W1570708626,2009,2009-09-01,The Role of Adenosine in Alzheimers Disease,https://doi.org/10.2174/157015909789152119,Current Neuropharmacology,article,105,downloaded,http://www.eurekaselect.com/article/15052,exclude,wrong_domain,,,,,not_applicable,B010,triage:B010; conf=0.65; method=pypdf; doi=no; title_match=0.75; manual_qa=B010_final; note=alzheimers_adenosine_review_out_of_scope,2026-02-14T16:57:26+00:00
W1979614140,https://openalex.org/W1979614140,2009,2009-11-01,"Chronotype differences in circadian rhythms of temperature, melatonin, and sleepiness as measured in a modified constant routine protocol",https://doi.org/10.2147/nss.s6234,Nature and Science of Sleep,article,163,downloaded,https://www.dovepress.com/getfile.php?fileID=5433,exclude,no_intervention_evaluated,,,,,not_applicable,B010,triage:B010; conf=0.75; method=pypdf; doi=no; title_match=1.00; manual_qa=B010_final; note=chronotype_constant_routine_no_intervention,2026-02-14T16:57:26+00:00
W2397415404,https://openalex.org/W2397415404,2009,2009-03-01,"Resident Duty Hours: Enhancing Sleep, Supervision, and Safety",,,book,486,downloaded,https://pubmed.ncbi.nlm.nih.gov/25009922/,exclude,not_primary_study_or_high_value_review,,,,,not_applicable,B010,triage:B010; conf=0.75; method=pypdf; doi=no; title_match=1.00; manual_qa=B010_final; note=policy_book_nap_resident_duty_hours,2026-02-14T16:57:26+00:00
W3006001832,https://openalex.org/W3006001832,2009,2009-07-01,"Consensus Statement on Concussion in Sport: The 3rd International Conference on Concussion in Sport Held in Zurich, November 2008",https://doi.org/10.4085/1062-6050-44.4.434,Journal of Athletic Training,article,696,downloaded,https://meridian.allenpress.com/jat/article-pdf/44/4/434/1455734/1062-6050-44_4_434.pdf,exclude,not_primary_study_or_high_value_review,,,,,not_applicable,B010,triage:B010; conf=0.65; method=pypdf; doi=no; title_match=1.00; manual_qa=B010_final; note=consensus_statement_concussion,2026-02-14T16:57:26+00:00
W4210955011,https://openalex.org/W4210955011,2009,2009-05-01,"Consensus Statement on Concussion in Sport 3rd International Conference on Concussion in Sport Held in Zurich, November 2008",https://doi.org/10.1097/jsm.0b013e3181a501db,Clinical Journal of Sport Medicine,article,330,downloaded,https://doi.org/10.1097/jsm.0b013e3181a501db,exclude,not_primary_study_or_high_value_review,,,,,not_applicable,B010,triage:B010; conf=0.75; method=pypdf; doi=no; title_match=1.00; manual_qa=B010_final; note=duplicate_consensus_statement_concussion,2026-02-14T16:57:26+00:00
W1966782702,https://openalex.org/W1966782702,2008,2008-01-31,Is Sleep Duration Associated With Childhood Obesity? A Systematic Review and Meta‐analysis,https://doi.org/10.1038/oby.2007.63,Obesity,review,791,downloaded,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1038/oby.2007.63,exclude,population_not_adult,,,,,not_applicable,B010,triage:B010; conf=0.95; method=pypdf; doi=yes; title_match=1.00; manual_qa=B010_final; note=childhood_obesity_review,2026-02-14T16:57:26+00:00
W2094110711,https://openalex.org/W2094110711,2008,2008-11-28,On sleepy humans and sleepy rats,https://doi.org/10.1111/j.1365-2869.2008.00722.x,Journal of Sleep Research,editorial,1,downloaded,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1111/j.1365-2869.2008.00722.x,exclude,not_primary_study_or_high_value_review,,,,,not_applicable,B010,triage:B010; conf=0.95; method=pypdf; doi=yes; title_match=1.00; manual_qa=B010_final; note=editorial,2026-02-14T16:57:26+00:00
W2099899980,https://openalex.org/W2099899980,2008,2008-06-30,Physical activity and enhanced fitness to improve cognitive function in older people without known cognitive impairment,https://doi.org/10.1002/14651858.cd005381.pub3,Cochrane Database of Systematic Reviews,review,1107,downloaded,https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD005381.pub3/pdf/full,exclude,outcome_not_tonic_arousal_or_vigilance,,,,,not_applicable,B010,triage:B010; conf=0.85; method=pypdf; doi=yes; title_match=1.00; manual_qa=B010_final; note=exercise_fitness_cognitive_function_review_not_arousal,2026-02-14T16:57:26+00:00
W2115123524,https://openalex.org/W2115123524,2008,2008-10-01,Enrichment Effects on Adult Cognitive Development,https://doi.org/10.1111/j.1539-6053.2009.01034.x,Gothic.net,article,1426,downloaded,https://journals.sagepub.com/doi/pdf/10.1111/j.1539-6053.2009.01034.x,exclude,outcome_not_tonic_arousal_or_vigilance,,,,,not_applicable,B010,triage:B010; conf=0.65; method=pypdf; doi=no; title_match=1.00; manual_qa=B010_final; note=cognitive_enrichment_monograph_not_arousal,2026-02-14T16:57:26+00:00
W2152528618,https://openalex.org/W2152528618,2008,2008-04-01,Review of the literature on coffee stops as a road safety measure,,Adelaide Research & Scholarship (AR&S) (University of Adelaide),article,0,downloaded,http://hdl.handle.net/2440/48070,include,,AX_review_or_mixed_population,,,T2_context,todo,B010,triage:B010; conf=0.75; method=pypdf; doi=no; title_match=1.00; manual_qa=B010_final; note=coffee_stops_road_safety_review_fatigue_management_with_tolerance,2026-02-14T16:57:26+00:00
W319466055,https://openalex.org/W319466055,2008,2008-12-01,Paying Down the Sleep Debt: Realization of Benefits During Subsequent Sleep Restriction and Recovery,,,article,1,downloaded,https://apps.dtic.mil/sti/pdfs/ADA505715.pdf,include,,A3_experimentally_induced_low_arousal,D2_repeated_weekplus,H0_not_tested,T2_context,qa_passed,B010,triage:B010; conf=0.75; method=pypdf; doi=no; title_match=1.00; manual_qa=B010_final; note=sleep_extension_1wk_then_7n_restriction_5n_recovery_PVT_MWT; extract:E005; qa:E005_pass; evidence_rows=2,2026-02-14T21:17:01.728524Z
W1480559618,https://openalex.org/W1480559618,2007,2007-11-01,Practice Parameters for the Clinical Evaluation and Treatment of Circadian Rhythm Sleep Disorders,https://doi.org/10.1093/sleep/30.11.1445,SLEEP,review,613,downloaded,https://academic.oup.com/sleep/article-pdf/30/11/1445/13663670/sleep-30-11-1445.pdf,include,,AX_review_or_mixed_population,,,T2_context,todo,B010,triage:B010; conf=0.75; method=pypdf; doi=no; title_match=1.00; manual_qa=B010_final; note=AASM_practice_parameters_circadian_rhythm_sleep_disorders,2026-02-14T16:57:26+00:00
W1988179423,https://openalex.org/W1988179423,2007,2007-11-01,Adenosine receptor antagonists for cognitive dysfunction: a review of animal studies,https://doi.org/10.2741/2870,Frontiers in bioscience,review,175,downloaded,https://article.imrpress.com/bri/Landmark/articles/pdf/Landmark2870.pdf,exclude,wrong_domain,,,,,not_applicable,B010,triage:B010; conf=0.65; method=pypdf; doi=no; title_match=1.00; manual_qa=B010_final; note=animal_studies_review,2026-02-14T16:57:26+00:00
W2006872992,https://openalex.org/W2006872992,2007,2007-07-18,Pharmacological Imposition of Sleep Slows Cognitive Decline and Reverses Dysregulation of Circadian Gene Expression in a Transgenic Mouse Model of Huntington's Disease,https://doi.org/10.1523/jneurosci.0649-07.2007,Journal of Neuroscience,article,196,downloaded,https://www.jneurosci.org/content/jneuro/27/29/7869.full.pdf,exclude,wrong_domain,,,,,not_applicable,B010,triage:B010; conf=0.85; method=pypdf; doi=yes; title_match=1.00; manual_qa=B010_final; note=mouse_model_pharmacological_sleep,2026-02-14T16:57:26+00:00
W2008671752,https://openalex.org/W2008671752,2007,2007-01-01,Sleep and Circadian Rhythms in Humans,https://doi.org/10.1101/sqb.2007.72.064,Cold Spring Harbor Symposia on Quantitative Biology,review,394,downloaded,http://symposium.cshlp.org/content/72/579.full.pdf,exclude,not_primary_study_or_high_value_review,,,,,not_applicable,B010,triage:B010; conf=0.75; method=pypdf; doi=no; title_match=1.00; manual_qa=B010_final; note=general_sleep_circadian_chapter_background,2026-02-14T16:57:26+00:00
W2055633337,https://openalex.org/W2055633337,2007,2007-01-01,A Short Nap and Natural Bright Light Exposure Improve Positive Mood Status,https://doi.org/10.2486/indhealth.45.301,Industrial Health,article,76,downloaded,https://www.jstage.jst.go.jp/article/indhealth/45/2/45_2_301/_pdf,include,,A4_general_adults_unscreened,D0_acute_only,H0_not_tested,T2_context,todo,B010,triage:B010; conf=0.75; method=pypdf; doi=no; title_match=1.00; manual_qa=B010_final; note=acute_nap_and_bright_light_effects_on_sleepiness_and_performance,2026-02-14T16:57:26+00:00
W2123573684,https://openalex.org/W2123573684,2007,2007-09-01,Optimization of Biomathematical Model Predictions for Cognitive Performance Impairment in Individuals: Accounting for Unknown Traits and Uncertain States in Homeostatic and Circadian Processes,https://doi.org/10.1093/sleep/30.9.1129,SLEEP,article,87,downloaded,https://academic.oup.com/sleep/article-pdf/30/9/1129/13664146/sleep-30-9-1129.pdf,exclude,no_intervention_evaluated,,,,,not_applicable,B010,triage:B010; conf=0.75; method=pypdf; doi=no; title_match=1.00; manual_qa=B010_final; note=biomathematical_model_no_intervention,2026-02-14T16:57:26+00:00
W2165853793,https://openalex.org/W2165853793,2007,2007-06-01,Randomized placebo-controlled field study of the effects of bright light and melatonin in adaptation to night work,https://doi.org/10.5271/sjweh.1129,Scandinavian Journal of Work Environment & Health,article,81,downloaded,https://www.sjweh.fi/download.php?abstract_id=1129&file_nro=1,include,,A2_structural_proxy_low_arousal,D1_repeated_short,H3_unclear_or_mixed,T1_core,qa_passed,B010,triage:B010; conf=0.95; method=pypdf; doi=yes; title_match=1.00; manual_qa=B010_final; note=oil_rig_night_work_bright_light_melatonin_field_RCT_4days; extract:E002; qa:E002_pass; evidence_rows=5,2026-02-14T18:41:02+00:00
W1977455103,https://openalex.org/W1977455103,2006,2006-10-11,Adenosinergic Mechanisms Contribute to Individual Differences in Sleep Deprivation-Induced Changes in Neurobehavioral Function and Brain Rhythmic Activity,https://doi.org/10.1523/jneurosci.1538-06.2006,Journal of Neuroscience,article,116,downloaded,https://www.jneurosci.org/content/jneuro/26/41/10472.full.pdf,include,,A3_experimentally_induced_low_arousal,D0_acute_only,H0_not_tested,T2_context,todo,B010,triage:B010; conf=0.95; method=pypdf; doi=yes; title_match=1.00; manual_qa=B010_final; note=caffeine_sleep_deprivation_vigilant_attention_EEG,2026-02-14T16:57:26+00:00
W2125542379,https://openalex.org/W2125542379,2006,2006-10-24,Self-regulation of Slow Cortical Potentials: A New Treatment for Children With Attention-Deficit/Hyperactivity Disorder,https://doi.org/10.1542/peds.2005-2478,PEDIATRICS,article,308,unresolved,https://doi.org/10.1542/peds.2005-2478,exclude,full_text_unavailable,,,,,not_applicable,B010,triage:B010; conf=0.65; method=pypdf; doi=no; title_match=1.00; manual_qa=B010_final; note=pdf_mismatch=NIH_Islamabad_admission_notice_moved_to_trash,2026-02-14T16:57:26+00:00
W1579045838,https://openalex.org/W1579045838,2005,2005-04-01,Sleep Deprivation and Physician Performance: Why Should I Care?,https://doi.org/10.1080/08998280.2005.11928045,Baylor University Medical Center Proceedings,article,37,downloaded,https://www.tandfonline.com/doi/pdf/10.1080/08998280.2005.11928045?needAccess=true,exclude,not_primary_study_or_high_value_review,,,,,not_applicable,B010,triage:B010; conf=0.75; method=pypdf; doi=no; title_match=1.00; manual_qa=B010_final; note=commentary_sleep_deprivation_physicians,2026-02-14T16:57:26+00:00
W2005754123,https://openalex.org/W2005754123,2005,2005-01-01,Light Treatment and Circadian Adaptation to Shift Work,https://doi.org/10.2486/indhealth.43.34,Industrial Health,review,75,downloaded,https://www.jstage.jst.go.jp/article/indhealth/43/1/43_1_34/_pdf,include,,AX_review_or_mixed_population,,,T2_context,todo,B010,triage:B010; conf=0.75; method=pypdf; doi=no; title_match=1.00; manual_qa=B010_final; note=review_light_treatment_circadian_adaptation_shift_work,2026-02-14T16:57:26+00:00
W2102214365,https://openalex.org/W2102214365,2005,2005-06-01,Is coffee a functional food?,https://doi.org/10.1079/bjn20051370,British Journal Of Nutrition,review,229,downloaded,https://www.cambridge.org/core/services/aop-cambridge-core/content/view/39FE079F27F648E7C93EB35077B30B2A/S0007114505001200a.pdf/div-class-title-is-coffee-a-functional-food-div.pdf,exclude,population_not_low_arousal_proxy,,,,,not_applicable,B010,triage:B010; conf=0.95; method=pypdf; doi=yes; title_match=1.00; manual_qa=B010_final; note=coffee_functional_food_general_review,2026-02-14T16:57:26+00:00
W2114064881,https://openalex.org/W2114064881,2005,2005-01-01,"Modifying Effects of Perceived Adaptation to Shift Work on Health, Wellbeing, and Alertness on the Job among Nuclear Power Plant Operators",https://doi.org/10.2486/indhealth.43.171,Industrial Health,article,58,downloaded,https://www.jstage.jst.go.jp/article/indhealth/43/1/43_1_171/_pdf,exclude,no_intervention_evaluated,,,,,not_applicable,B011,triage:B011; conf=0.75; method=pypdf; doi=no; title_match=1.00; manual_qa=B011_final; note=observational_perceived_adaptation_shiftwork,2026-02-14T17:14:40+00:00
W2142466245,https://openalex.org/W2142466245,2005,2005-03-01,"Summary and Agreement Statement of the 2nd International Conference on Concussion in Sport, Prague 2004",https://doi.org/10.1097/01.jsm.0000159931.77191.29,Clinical Journal of Sport Medicine,review,242,downloaded,https://doi.org/10.1097/01.jsm.0000159931.77191.29,exclude,not_primary_study_or_high_value_review,,,,,not_applicable,B011,triage:B011; conf=0.75; method=pypdf; doi=no; title_match=1.00; manual_qa=B011_final; note=concussion_consensus_statement,2026-02-14T17:14:40+00:00
W2070286452,https://openalex.org/W2070286452,2004,2004-01-01,A Critical Review of Techniques Aiming at Enhancing and Sustaining Worker's Alertness during the Night Shift,https://doi.org/10.2486/indhealth.42.1,Industrial Health,review,53,downloaded,https://www.jstage.jst.go.jp/article/indhealth1963/42/1/42_1_1/_pdf,include,,AX_review_or_mixed_population,,,T2_context,todo,B011,triage:B011; conf=0.75; method=pypdf; doi=no; title_match=1.00; manual_qa=B011_final; note=critical_review_night_shift_alertness_techniques_light_noise_naps_caffeine,2026-02-14T17:14:40+00:00
W2015108536,https://openalex.org/W2015108536,2003,2003-10-22,"The impact of a week of simulated night work on sleep, circadian phase, and performance",https://doi.org/10.1136/oem.60.11.e13,Occupational and Environmental Medicine,article,100,downloaded,https://oem.bmj.com/content/oemed/60/11/e13.full.pdf,exclude,no_intervention_evaluated,,,,,not_applicable,B011,triage:B011; conf=0.75; method=pypdf; doi=no; title_match=1.00; manual_qa=B011_final; note=simulated_night_work_adaptation_protocol_no_countermeasure_comparison,2026-02-14T17:14:40+00:00
